,Lag1_Close,Lag1_Return,Lag1_RSI,Lag1_MACD,Lag1_MACD_Signal,Volume_Change,MA5_diff,BB_Pressure
250,596.43,-0.004772313904787384,56.5,19.64,23.08,-0.04856627048130069,-0.003862181115967216,0.6173497119252088
251,601.19,0.00798081920761895,56.28,19.26,22.31,0.14869722827833232,0.012110814804749197,0.6501032820748233
252,630.68,0.04905271212095985,58.57,21.1,22.07,1.0202703074362378,0.023969708238953225,0.9342134705750728
253,627.82,-0.0045347878480368475,53.37,22.07,22.07,-0.506487381926694,0.025870028707170218,0.8617940199335558
254,620.21,-0.012121308655347107,44.0,21.97,22.05,-0.05327580009493682,0.026836228909027062,0.7509894459102906
255,618.31,-0.003063478499218175,50.33,21.49,21.94,-0.2745642192551907,0.026148878032623935,0.7094283079760254
256,609.75,-0.013844188190389795,52.74,20.19,21.59,0.37290934707732304,0.020932945564483017,0.5930218519859952
257,594.53,-0.024961049610496167,52.74,17.72,20.81,0.32211657750578504,0.006853133095058448,0.39527027027026945
258,604.04,0.01599582863774751,56.49,16.35,19.92,-0.34702402700630974,-0.001392940251057033,0.509538152610441
259,576.46,-0.04565922786570409,51.48,12.88,18.51,1.5874973054896628,-0.012040661907425155,0.1976659372720641
260,579.31,0.004943968358602335,55.55,10.25,16.86,-0.5168874902306364,-0.02212031737129467,0.24970320538187488
261,591.68,0.021352988900588565,53.55,9.06,15.3,-0.10711331967581306,-0.026566217287866654,0.42787484762291683
262,571.7,-0.033768253109788926,40.0,6.43,13.52,0.4032704933261615,-0.024592078481097148,0.19106377451617138
263,571.7,0.0,40.52,4.29,11.68,0.1802710280348987,-0.02627279923202591,0.21073133953254697
264,568.85,-0.00498513206227047,40.52,2.34,9.81,-0.45920168864099953,-0.020352343577459554,0.1962424242424249
265,565.99,-0.005027687439571049,37.75,0.56,7.96,0.5911435395818376,-0.016146726088446965,0.17071717893733657
266,567.9,0.0033746179261118225,22.95,-0.69,6.23,-0.4162139605598528,-0.017247332619729997,0.18388429752066116
267,579.31,0.02009156541644641,30.54,-0.75,4.83,0.35544358121561426,-0.012013363568696107,0.3242064453598251
268,584.07,0.008216671557542687,35.16,-0.41,3.78,-0.3904583585510788,-0.00430779920097276,0.3924770198355112
269,581.21,-0.004896673343948499,34.88,-0.37,2.95,-0.17341839387478242,-0.0008157314681429328,0.36947887832470855
270,583.12,0.0032862476557526943,38.53,-0.18,2.33,0.3476949025118141,0.004457549215159224,0.40071985602879384
271,576.91,-0.010649608999862892,41.77,-0.52,1.76,0.06951074340128427,0.010155108854420112,0.3416089758892334
272,575.0,-0.0033107417101453374,35.4,-0.94,1.22,-0.2556387048501958,0.008081194278861989,0.3358940397350995
273,564.49,-0.018278260869565188,42.74,-2.09,0.56,1.4091368619415476,0.0025405000957036358,0.20884955752212356
274,566.4,0.003383585183085458,42.07,-2.82,-0.12,-0.5189650956590935,-0.0021934405682057386,0.24954492801588515
275,567.36,0.0016949152542373724,32.64,-3.28,-0.75,-0.13831416103824357,-0.007918827665425298,0.2708456534594915
276,550.16,-0.0303158488437677,33.99,-4.98,-1.6,2.6513183053456357,-0.014175977653631294,-0.03586235489220601
277,549.21,-0.0017267703940671009,33.51,-6.33,-2.54,-0.3675445211304508,-0.018024184348619635,0.014833860759493687
278,563.54,0.02609202308770775,46.67,-6.17,-3.27,-0.45705385583617164,-0.014813118681086356,0.3074204946996452
279,572.13,0.015242928629733532,53.59,-5.29,-3.67,0.028641842713593935,-0.011202653352857157,0.5149218379914731
280,570.22,-0.003338402111408234,51.36,-4.69,-3.87,-0.12632027788080225,-0.007939314637337783,0.48003848003848043
281,560.67,-0.016747921854722847,38.85,-4.93,-4.09,0.17196114229370973,-0.0013654419066533939,0.2658530114088609
282,575.0,0.02555870654752357,45.13,-3.92,-4.05,0.11085776695072136,0.007784792169101977,0.6405056623650259
283,582.64,0.013286956521739057,50.73,-2.47,-3.74,-0.4290450590593332,0.01131281706821271,0.8132560483870973
284,585.5,0.004908691473294091,51.2,-1.08,-3.21,-0.025463611123293428,0.012631245155380099,0.8447782546494993
285,582.64,-0.00488471391972678,53.0,-0.21,-2.61,0.13877003122833176,0.014266387898167516,0.7509909069713211
286,577.86,-0.008204036798022729,51.45,0.1,-2.07,-0.17205382886860476,0.015368744973248877,0.6274692075296309
287,577.86,0.0,57.61,0.33,-1.59,0.14887529611439865,0.011290687357561646,0.6297246850209987
288,584.55,0.011577198629425745,59.79,1.05,-1.06,0.15810683676206283,0.00826818741224798,0.7845008145217591
289,591.23,0.01142759387563097,62.13,2.13,-0.42,0.1148028122828868,0.006927887771673388,0.903884134298881
290,582.64,-0.01452903269455208,68.09,2.27,0.12,0.4466453999413438,0.004775368065372713,0.7163588390501325
291,575.95,-0.011482218865851879,64.0,1.82,0.46,-0.500454662746906,0.0014787049295895969,0.5703589517727382
292,575.0,-0.0016494487368695632,56.98,1.37,0.64,0.434968467049915,0.00048143881428493044,0.5494384496806871
293,565.45,-0.01660869565217382,45.98,0.24,0.56,0.10602276827074708,-0.0031386345215307743,0.33767667844523075
294,564.49,-0.0016977628437527814,46.51,-0.73,0.3,-0.11934247086838656,-0.008757810201291077,0.3195695146057536
295,575.0,0.018618576059806102,58.62,-0.64,0.11,-0.18052190705345528,-0.010086655112651733,0.5422830646941922
296,582.64,0.013286956521739057,55.0,0.05,0.1,0.11288806349353453,-0.008589042044746201,0.6958024691358012
297,582.64,0.0,50.0,0.59,0.2,-0.14796143211089063,-0.006782476295937561,0.6886877828054292
298,575.0,-0.01311272827131671,42.86,0.4,0.24,-0.08714462451782523,-0.0018197573656844965,0.43679275784028493
299,573.09,-0.0033217391304347643,43.42,0.09,0.21,0.32485270804003363,0.004311618769449928,0.3729308666017536
300,561.63,-0.019996859132073608,39.76,-1.07,-0.05,0.31211524650065714,0.003332809855345527,0.05079651337541154
301,564.49,0.005092320566921327,41.86,-1.74,-0.39,-0.03565035865599908,-0.0009966080358080392,0.11484154377157099
302,558.76,-0.010150755549256929,34.11,-2.7,-0.85,-0.2735988679431275,-0.006540187964651455,0.018482217866143087
303,560.67,0.0034182833416851466,30.0,-3.26,-1.33,0.050275707033909045,-0.010722308016285296,0.12287234042553197
304,572.13,0.02043983091658208,43.37,-2.76,-1.62,-0.08624303064644157,-0.01237294076410806,0.44337282998071087
305,562.58,-0.01669201055704117,41.86,-3.09,-1.91,-0.2721797501770391,-0.009888295630181248,0.21174232128295897
306,545.39,-0.03055565430694307,34.95,-4.69,-2.47,1.9044222154568358,-0.010130118096315711,-0.09396277802995871
307,534.88,-0.01927061368928651,34.61,-6.73,-3.32,1.219768716989968,-0.010216453303854827,-0.13427626745040536
308,522.46,-0.02322016153155837,31.03,-9.24,-4.5,-0.4932072572251768,-0.014614567772358316,-0.1562640323304884
309,532.02,0.01829805152547559,30.44,-10.34,-5.67,-0.4378286000369621,-0.021813236627379825,0.04699927693420103
310,524.37,-0.01437915867824513,23.48,-11.69,-6.87,0.4992105499997521,-0.02913578443900822,0.018298383865366696
311,546.34,0.04189789652344733,36.23,-10.86,-7.67,-0.22359032878025642,-0.025551322441204564,0.33046517881150905
312,541.57,-0.008730826957572213,37.04,-10.47,-8.23,-0.3383101488702639,-0.020009554608261038,0.2886167922497313
313,541.57,0.0,37.59,-10.05,-8.59,0.027690898165633193,-0.009514502240333527,0.3069043501396842
314,547.3,0.0105803497239505,44.09,-9.14,-8.7,-0.07851268864177052,0.0007038992312679364,0.3945161719685876
315,542.52,-0.008733784030696135,41.09,-8.71,-8.71,-0.429086840207474,0.011192919827457945,0.34924520603835113
316,556.85,0.02641377276413781,49.28,-7.13,-8.39,1.1139135683417813,0.01293159427818703,0.5663108641614275
317,558.76,0.0034300080811708877,49.28,-5.66,-7.84,-0.4338971736334277,0.014813993867523701,0.6221227621483375
318,555.89,-0.005136373398238914,43.41,-4.67,-7.21,2.323875225105749,0.01384197385812888,0.597646256182841
319,563.54,0.013761715447300649,50.4,-3.23,-6.41,-0.5321376150984372,0.013944913939438162,0.7471900089206056
320,570.22,0.011853639493203838,61.2,-1.54,-5.44,0.0539969009387844,0.015548637005393906,0.8461008779480125
321,571.18,0.0016835607309457767,67.92,-0.11,-4.37,-0.4187934074412002,0.01618192957797222,0.8468875502008016
322,568.31,-0.005024685738296175,74.99,0.77,-3.34,0.22754264345595643,0.014741485984828153,0.7827855515782617
323,569.27,0.0016892189122135193,72.4,1.54,-2.37,-0.03637360725706473,0.01449016738641637,0.7840494688441412
324,568.31,-0.001686370263671133,78.74,2.04,-1.49,-0.25245255955687396,0.012409330109515037,0.7760064412238313
325,565.45,-0.005032464675968962,66.67,2.18,-0.75,0.08386836149371235,0.006586635504090137,0.7258785942492019
326,562.58,-0.005075603501635828,68.95,2.04,-0.19,-0.21556281977148462,0.002529406562306447,0.6650293138963717
327,559.71,-0.005101496676028328,65.56,1.68,0.18,0.49470033719698026,-0.0006897161552747369,0.6028403525954957
328,572.13,0.022190062711046732,69.1,2.37,0.62,0.4247139234968529,-0.0025217345301286674,0.7898589537582578
329,575.0,0.00501634243965543,75.75,3.11,1.12,-0.15073168243757085,-0.0021998521699341804,0.8155592778708363
330,581.68,0.011617391304347802,72.4,4.18,1.73,0.07365698202595294,0.001510467893775491,0.9365279529213936
331,577.86,-0.006567184706367635,66.66,4.68,2.32,-0.005971455756422439,0.0057014543094223115,0.8215854423760723
332,581.22,0.00581455715917345,71.9,5.28,2.91,-0.1154258943225216,0.010957081845550637,0.861458782908935
333,578.34,-0.004955094456488118,63.95,5.46,3.42,0.4275752730555451,0.011516348321479181,0.782843713278496
334,559.16,-0.0331638828370856,41.56,4.01,3.54,0.35610709745740965,0.0075965762895801444,0.3029531568228102
335,554.36,-0.008584305028971895,37.88,2.44,3.32,-0.37163041463397894,-1.753770606803035e-05,0.11608187134502988
336,570.67,0.029421314669167975,51.42,2.49,3.15,0.2360698726932393,-0.0039578991611355155,0.5759609517998763
337,565.87,-0.008411165822629463,48.04,2.11,2.94,-0.5195379929551829,-0.010408830887112372,0.41566645609601965
338,566.83,0.0016965027303090796,49.15,1.87,2.73,0.14024653493687755,-0.013517772719313653,0.42332539952397347
339,565.87,-0.0016936294832666787,50.25,1.58,2.5,-0.2023856557286563,-0.009593293463582361,0.38564560439560497
340,570.67,0.008482513651545398,54.66,1.73,2.35,0.90702913489101,-0.0019329444014901643,0.549605217988328
341,570.67,0.0,56.54,1.82,2.24,-0.13174488417672114,-0.0006861727395886243,0.5505154639175247
342,568.75,-0.0033644663290517407,47.7,1.71,2.13,-0.2665527320065747,0.0025391451544645592,0.4838487972508601
343,563.96,-0.008421978021977972,42.67,1.23,1.95,0.003913485479201784,0.004065902984019354,0.33050559891415
344,566.83,0.0050890134052059555,39.61,1.07,1.78,0.573854194689031,0.0030541089240001843,0.4304097527937707
345,567.79,0.0016936294832663457,42.66,1.0,1.62,-0.549287549637935,-0.00033463076137293875,0.45897173987061685
346,569.71,0.0033815319044014913,41.43,1.1,1.52,0.30537907190458924,-0.0004932269372370244,0.5123478260869572
347,563.96,-0.010092854259184492,39.73,0.7,1.35,0.2460349597121516,-0.0018502202643171004,0.2980561555075616
348,560.12,-0.006808993545641573,50.88,0.07,1.1,0.37317076770354585,-0.0020288269851632605,0.1940505015565555
349,568.75,0.015407412697279188,62.3,0.27,0.93,0.07837333270408653,-0.001851460008463737,0.5035285815102317
350,582.18,0.023613186813186804,60.35,1.49,1.04,0.6783604950424613,0.0011790170165591582,0.9730203223545868
351,587.93,0.009876670445566615,69.49,2.89,1.41,-0.2687734171369167,0.004543859649122863,1.0783466995681668
352,588.89,0.0016328474478255472,69.49,4.03,1.93,-0.42703074985928136,0.009720109788290517,1.0457497881954252
353,564.91,-0.04072067788551348,49.4,2.96,2.14,1.6334884913046634,0.011221618220272253,0.3849263644239079
354,558.2,-0.011877998265210299,42.35,1.56,2.02,-0.29887943954986107,0.009067992437504288,0.19472325781474265
355,557.24,-0.001719813686850702,41.86,0.36,1.69,-0.6222270401677813,0.0021747136919270686,0.15380082498526867
356,561.08,0.006891106166104333,45.46,-0.27,1.3,0.6821787048646137,-0.005743593346565428,0.28538417099942215
357,566.83,0.01024809296357021,51.68,-0.3,0.98,0.00888313061593582,-0.013974473762750015,0.44997108155003007
358,561.08,-0.010144134925815451,46.74,-0.79,0.63,-0.41394772434536087,-0.015481560794088307,0.2957386363636383
359,556.28,-0.00855492977828487,43.75,-1.54,0.19,0.41565978242669943,-0.014002744256412123,0.1868879216539719
360,556.28,0.0,42.55,-2.11,-0.27,-0.1773049291094727,-0.009825578313040201,0.2163512092534175
361,555.32,-0.0017257496224921676,44.94,-2.61,-0.74,1.0329653246217587,-0.00613213416043093,0.2202699261522809
362,559.16,0.006914931931138568,49.44,-2.67,-1.12,-0.3576884757180957,-0.00360946322635977,0.33215814656257786
363,556.28,-0.005150583017383248,42.17,-2.91,-1.48,-0.18194333356756476,-0.003793979741579879,0.27420546932742024
364,565.87,0.017239519666355063,39.24,-2.3,-1.64,0.2359673505539499,-0.001715695035207354,0.5117081587379844
365,569.71,0.0067860109212363184,37.67,-1.49,-1.61,-0.031290930761987745,0.0008559353768790781,0.6036855036855042
366,571.63,0.003370135683066655,38.47,-0.69,-1.43,-0.1070187661153641,0.004787839954435321,0.6477633830359331
367,571.63,0.0,56.61,-0.05,-1.15,-0.25584402433266407,0.008358230189215983,0.6373119844735556
368,566.83,-0.008397040043384596,58.82,0.07,-0.91,-0.09453599644673594,0.011067685201634427,0.512971120900637
369,570.67,0.006774517933066271,62.96,0.46,-0.64,0.27059840451083805,0.010188893220399049,0.6041463414634142
370,566.83,-0.006728932658103481,55.55,0.46,-0.42,-0.011505178756469392,0.007304692336263456,0.5313971742543183
371,565.87,-0.0016936294832666787,48.98,0.38,-0.26,0.16164526915893984,0.0033895312913760417,0.5419274092615779
372,562.04,-0.0067683390177957214,51.06,0.01,-0.2,-0.22659669127513116,-0.0005116984860782081,0.4486316733961402
373,557.24,-0.008540317415130505,51.06,-0.67,-0.3,0.4583994350913865,-0.00405765397032632,0.2565674255691771
374,560.12,0.0051683296245783605,54.0,-0.96,-0.43,-0.14245524903007523,-0.006781337194928181,0.3768821966341885
375,560.12,0.0,55.1,-1.18,-0.58,-1.0,-0.007465062798513911,0.36770691994572546
376,550.53,-0.01712133114332648,41.82,-2.1,-0.88,0.0,-0.009197606491592647,0.015757575757575207
377,536.14,-0.026138448404264936,34.33,-3.95,-1.5,-0.110879284833866,-0.012168536916589139,-0.23484176279207533
378,529.43,-0.012515387771850683,20.33,-5.89,-2.38,0.1735347757169754,-0.015524374887569699,-0.18051771117166332
379,542.86,0.025366904028861326,31.09,-6.27,-3.15,-0.2615180875914557,-0.016813711310384644,0.1581555699202766
380,548.61,0.010592049515528945,34.62,-6.03,-3.73,-0.26244076805456074,-0.017758026482858635,0.29396825396825366
381,561.08,0.022730172618071087,43.96,-4.79,-3.94,0.10705890166151466,-0.013071420790821039,0.5518847945785693
382,569.71,0.015381050830541199,51.58,-3.07,-3.77,0.5932577526780283,-0.002248087312810488,0.7186075424782443
383,574.51,0.00842533920766697,52.09,-1.3,-3.27,-0.38146031555651216,0.010916122969041004,0.7884538553735514
384,580.26,0.01000852900732796,57.14,0.55,-2.51,0.3493720921884518,0.020708407613491076,0.8672199170124488
385,588.89,0.014872643297831889,61.32,2.69,-1.47,0.4414379265701358,0.029899677534933607,0.9658427737727427
386,587.93,-0.0016301856034234286,63.1,4.26,-0.32,-0.42922598705992077,0.03260134533935996,0.9073390075477744
387,582.18,-0.009780075859371018,62.5,4.98,0.74,-0.19870972544405008,0.028594122319301116,0.797042801556419
388,594.65,0.021419492253255124,65.79,6.48,1.89,1.1384150594653062,0.023923778944980406,0.9300171037628282
389,605.2,0.017741528630286885,68.8,8.42,3.19,0.07809093027263603,0.02152597963058869,0.9937943262411346
390,597.52,-0.012690019828156096,69.92,9.24,4.4,-0.5228183755876656,0.015936595970488958,0.8553526673827424
391,593.69,-0.006409827286115832,76.79,9.47,5.42,0.42568261938374863,0.012256362243595083,0.782533655505696
392,593.69,0.0,81.91,9.54,6.24,-0.5045839998305557,0.012036958548783627,0.7572500279923868
393,596.57,0.004851016523774954,79.79,9.71,6.93,-0.1297422242850903,0.008901124885991447,0.7618682162043643
394,589.85,-0.011264394790217458,72.63,9.21,7.39,-0.06783009219720049,0.0020909918721122543,0.6711043212570931
395,587.93,-0.003255064846995115,66.66,8.55,7.62,-0.04979829294125959,-0.0009613438575186135,0.6352400743738374
396,582.18,-0.009780075859371018,58.03,7.48,7.59,0.6226050157801248,-0.003899721448468066,0.5569119475528423
397,578.08,-0.00704249544814306,52.32,6.23,7.32,-0.041243474459919605,-0.008480589248910523,0.48542713567839235
398,578.08,0.0,48.47,5.18,6.89,0.8123325378859736,-0.011960425560750738,0.4441856854525699
399,564.6,-0.023318571823969014,34.04,3.22,6.16,-0.0018523141585916614,-0.013732045989560349,0.1742016505202733
400,566.52,0.0034006376195536703,36.11,1.8,5.28,-0.4661645690118912,-0.015828645904788066,0.14513457556935813
401,576.16,0.017016168890771732,46.28,1.44,4.52,-0.22857924689080567,-0.014930250958941724,0.31275533363594993
402,580.01,0.00668217161899487,39.88,1.45,3.9,0.16294870046094956,-0.01194827586206888,0.3832264195770963
403,572.3,-0.013292874260788623,26.32,0.82,3.29,-0.14165263366806857,-0.009782364042453886,0.20615167879783908
404,558.81,-0.023571553381093846,24.29,-0.76,2.48,1.9514747041374076,-0.0064581266210594745,-0.0146573080099099
405,558.81,0.0,25.59,-1.98,1.59,-0.3821783966440916,-0.004076633715335364,0.05810224485945912
406,553.03,-0.01034340831409597,23.68,-3.38,0.59,0.20480433566177858,-0.007122256612267787,0.032351438787672
407,551.11,-0.003471782724264405,20.2,-4.59,-0.44,-0.42901260071893654,-0.012598508675831552,0.0671850699844486
408,551.11,0.0,22.15,-5.49,-1.45,0.6139107710860723,-0.015410563692853884,0.1174891903980916
409,550.14,-0.0017600841937182032,22.46,-6.21,-2.4,-0.03888295490802629,-0.015948736205055044,0.1354819001069192
410,558.81,0.015759624822772267,33.66,-6.0,-3.12,-0.14075528857591557,-0.014598149831559704,0.28900906632734147
411,554.0,-0.008607576815017559,33.33,-6.16,-3.73,-0.34561115300890477,-0.010343408314095979,0.23786249592701245
412,554.0,0.0,33.33,-6.22,-4.23,0.4509979961244217,-0.004674493446719804,0.25983313468414754
413,550.14,-0.006967509025270768,38.45,-6.5,-4.68,-0.2868664811138538,-0.0010469314079423122,0.2119705340699816
414,552.07,0.003508197913258515,38.46,-6.49,-5.04,-0.2642142425649403,0.0008674907829102589,0.26625815378533346
415,578.08,0.04711359066785015,51.22,-4.33,-4.9,2.8191057551713823,0.004340387212967075,0.8101881209046731
416,568.45,-0.016658593966233037,43.18,-3.36,-4.59,-0.6395392259553564,0.006752994845453387,0.6297217824021717
417,578.08,0.016940803940540095,53.33,-1.79,-4.03,-0.09250216404482836,0.010491697796207268,0.8475458041167155
418,576.16,-0.0033213396069748935,61.55,-0.7,-3.37,-0.05831232404668507,0.015267175572519156,0.8099816849816837
419,574.23,-0.0033497639544569635,60.01,0.01,-2.69,-0.012429729815569002,0.018781006378455038,0.7479946524064183
420,578.08,0.0067046305487348246,66.67,0.88,-1.98,-0.1344306461729825,0.015309095403739795,0.8078238563488672
421,571.34,-0.011659285911984507,62.65,1.01,-1.38,0.1993629622526769,0.013238038235397839,0.6721883173496084
422,577.12,0.010116568068050391,65.17,1.56,-0.79,0.19142873211082279,0.008783617938917899,0.8067450632349672
423,577.12,0.0,65.92,1.97,-0.24,-0.25186251100565593,0.004379918683581396,0.7948773605383105
424,573.27,-0.006671056279456633,59.04,1.97,0.2,0.10748571467527634,0.0003477111910845664,0.6931818181818168
425,568.45,-0.008407905524447368,59.04,1.56,0.47,0.5548516346727865,-0.0013409261097469339,0.5798192771084345
426,568.45,0.0,59.04,1.22,0.62,-0.37550939374226633,-0.002350974348257706,0.5649867374005317
427,570.38,0.0033951974667956186,62.97,1.09,0.72,-0.05574786702086365,-0.0033655355212221663,0.5902585410895665
428,570.38,0.0,62.03,0.98,0.77,-0.327031521805239,-0.004695573243960237,0.5719521133642804
429,565.56,-0.008450506679757441,38.6,0.5,0.71,0.7539250014353469,-0.005908884304744582,0.42971033749667714
430,578.08,0.02213735059056532,58.33,1.11,0.79,0.8553735205687887,-0.0025348764029228554,0.7372768451905145
431,580.01,0.0033386382507609724,51.93,1.73,0.98,-0.40631607984977347,0.0,0.766183035714286
432,588.68,0.014948018137618257,61.01,2.89,1.36,1.0017187823932892,0.004355097205769633,0.9595536959553683
433,589.65,0.0016477542977508808,63.8,3.85,1.86,-0.5946328479518527,0.008882476663943427,0.9739583333333326
434,583.86,-0.009819384380564733,55.0,4.09,2.31,0.15199797550162297,0.013377288106185343,0.8080731150038094
435,581.94,-0.003288459562223789,60.0,4.08,2.66,-0.14311865002354873,0.01234204604465985,0.7231976092641026
436,585.79,0.006615802316389807,58.49,4.33,2.99,-0.017057671584690737,0.011304212760816784,0.8298969072164945
437,587.72,0.0032946960514861345,60.0,4.63,3.32,0.34502604644248014,0.007949481218920461,0.8606585788561533
438,587.72,0.0,64.7,4.82,3.62,-0.05733373848813139,0.004306055927260235,0.8246367239101734
439,590.61,0.004917307561423723,73.46,5.14,3.92,0.015863746213329977,0.002306076083428747,0.8707165109034276
440,595.43,0.008161053825705533,75.92,5.71,4.28,0.7749971281512518,0.003934325714480463,0.9477401129943496
441,592.54,-0.004853635188015404,70.91,5.87,4.6,-0.42870087225337394,0.004095922772310828,0.8278711098870832
442,589.65,-0.004877307861072655,67.24,5.69,4.82,-0.043347120799709815,0.00458801339020212,0.7265603890840312
443,580.97,-0.014720596964300725,62.9,4.8,4.81,0.049416484224175106,0.0037779517375174897,0.4868242325455051
444,580.97,0.0,53.06,4.04,4.66,-0.4170115741807793,0.0009875197929612436,0.4758333333333332
445,574.23,-0.011601287501936453,44.45,2.87,4.3,1.2364997751984834,-0.004927032187670463,0.27106863596872344
446,571.34,-0.005032826567751614,31.26,1.68,3.78,-0.12067593241518326,-0.009724500957068729,0.17503714710252571
447,574.23,0.0050582840340251956,34.0,0.97,3.22,1.652817345819797,-0.012710485293865665,0.24793388429752167
448,578.08,0.0067046305487348246,43.75,0.7,2.71,-0.6549045731528436,-0.012079408383521156,0.34571890145395895
449,592.54,0.025013838915028952,59.02,1.64,2.5,1.1083441680585016,-0.0084391080617495,0.80342191481616
450,585.79,-0.01139163600769566,50.0,1.82,2.36,-0.48929743914238577,-0.0028005429273405074,0.5446428571428568
451,578.08,-0.013161713241946593,42.86,1.32,2.15,0.02358478530955188,0.0019807437262095062,0.2642410878353563
452,584.83,0.01167658455577092,48.05,1.45,2.01,-0.21123219817338856,0.00646429125510679,0.5196879643387827
453,580.01,-0.008241711266521956,43.04,1.16,1.84,0.11797003525106509,0.007310218789331234,0.35743724241288816
454,585.79,0.009965345425078764,43.75,1.37,1.75,-0.46931484842254245,0.004151664972695426,0.5700934579439252
455,582.9,-0.00493350859523034,43.75,1.3,1.66,-0.04906382512294971,0.0016513003990643257,0.4602996254681646
456,579.05,-0.006604906501972985,43.21,0.92,1.51,0.6872340723476584,0.000669953446824569,0.33049277510188796
457,577.12,-0.003333045505569343,47.3,0.45,1.3,0.2748120630384836,-0.002489612307269551,0.28121567191504815
458,578.08,0.001663432215137206,48.0,0.16,1.07,-0.033274408462292904,-0.0031420624291746977,0.3338219127885682
459,585.59,0.01299128148353157,57.78,0.53,0.96,-0.00085707492258702,-0.0020112769029775024,0.6223484848484878
460,587.52,0.003295821308423985,61.22,0.96,0.96,0.10531013265977718,-0.0007389585839490462,0.7319415448851749
461,578.81,-0.014825027233115518,52.94,0.6,0.89,-0.11302966808767023,-0.0009450658968676533,0.3872146118721422
462,577.84,-0.0016758521794715264,49.84,0.23,0.76,-0.20483581972277343,0.0005161112735907035,0.361650485436895
463,580.75,0.005035996123494257,40.71,0.17,0.64,-0.42170840494237527,0.0013073244572883182,0.5033980582524269
464,586.55,0.009987085665088102,50.61,0.59,0.63,0.6939355572864465,0.001496336555330062,0.7630465444287691
465,584.62,-0.0032904270735656382,55.76,0.75,0.65,-0.33593145947455816,0.00020633092040785525,0.6533398342272054
466,586.55,0.003301289726659995,51.66,1.02,0.73,0.4701925162633416,0.0015798330871998473,0.7318645889306822
467,595.26,0.014849543943397991,63.66,1.92,0.97,1.0844394101011372,0.0044337167899206244,1.086722195002449
468,596.23,0.0016295400329269238,60.24,2.68,1.31,-0.2765771691724458,0.006604433674078885,1.0271691498685365
469,595.26,-0.0016268889522500496,62.59,3.17,1.68,-0.1972974496351081,0.007905407707772491,0.9596129575094642
470,610.75,0.02602224238148043,76.1,4.75,2.29,2.5104003419290497,0.012812680310898338,1.250447227191412
471,634.95,0.03962341383544832,84.84,7.86,3.41,0.14974141094612858,0.019516541151156558,1.3503929811734618
472,629.14,-0.0091503267973857,79.06,9.75,4.68,-0.12388617584166595,0.022099631672805438,1.0874275251754657
473,623.33,-0.00923482849604218,71.91,10.65,5.87,-0.2354174636424915,0.02388044881342479,0.9307182164526603
474,613.65,-0.015529494810132771,63.92,10.47,6.79,-0.28115473926611567,0.025355454141061315,0.7668038408779149
475,622.37,0.014210054591379473,73.19,10.9,7.61,0.0010421462974499196,0.022824396234138445,0.8437418000524801
476,630.11,0.012436332085415502,75.96,11.73,8.44,-0.13301686063927776,0.01401398146642823,0.891689543299227
477,638.82,0.013822983288632296,77.27,12.94,9.34,0.17060423534529234,0.010008717269880108,0.935521826097189
478,639.79,0.0015184245953474562,76.19,13.82,10.23,-0.018596264241774407,0.008223526017120316,0.8950526434959811
479,650.44,0.016646086997296194,79.82,15.2,11.23,1.4962569430840493,0.011075094543489868,0.9444210968690906
480,661.08,0.0163581575548859,81.3,16.96,12.37,-0.37380515287180904,0.015259233570313776,0.9732923431645694
481,640.76,-0.030737580928178243,67.41,16.52,13.2,-0.268742955961056,0.017686432002519733,0.7527375831052017
482,633.01,-0.01209501217304454,63.38,15.37,13.64,-0.07368092779331148,0.015235936663833459,0.6577864636905989
483,630.11,-0.004581286235604498,62.5,14.07,13.72,0.15089276522892403,0.011116177418594126,0.6092243645924631
484,620.43,-0.015362397041786435,53.62,12.11,13.4,0.06676982842923351,0.000612542995806415,0.48359219899567873
485,632.04,0.018712828199797027,48.8,11.37,12.99,-0.049279873581831724,-0.010021014333657414,0.5998980632008144
486,620.43,-0.018369090563888357,46.57,9.73,12.34,0.10998809322309167,-0.014905212897956632,0.42207977207977176
487,615.59,-0.0078010412133519,46.92,7.95,11.46,-0.427409924429367,-0.01678830966155395,0.32547387887193724
488,614.62,-0.0015757241020809554,50.41,6.38,10.45,0.8972564148124846,-0.017773205665901744,0.2776842813867387
489,607.85,-0.01101493605805215,43.7,4.55,9.27,-0.3011842977085716,-0.015105403209101512,0.12153478979254638
490,612.69,0.007962490746072248,42.24,3.44,8.1,-0.24345065640786445,-0.01366519470092331,0.20589325426241714
491,628.17,0.025265631885619033,45.53,3.77,7.23,0.1510324325527772,-0.009187597547828663,0.4990675121223422
492,629.14,0.0015441679800054509,45.53,4.06,6.6,-0.22736359790214467,-0.004218254415481967,0.5171577769489
493,616.56,-0.019995549480242958,36.0,3.24,5.93,0.04127876827086863,-0.0014037918515530528,0.29221732745961737
494,612.69,-0.00627676138575306,28.81,2.25,5.19,-0.21044496550072522,0.001405538143397209,0.22307551654781602
495,625.27,0.020532406273972015,42.72,2.46,4.65,0.14661873260732827,0.006582565097849022,0.45029347028613287
496,624.3,-0.001551329825515424,45.63,2.51,4.22,-0.28011803551013004,0.004687323215180425,0.43788933675338876
497,616.56,-0.012397885631907801,43.52,1.91,3.76,0.14717944447998033,0.00048482497818298624,0.3157410812798816
